5.596337195534172027e-02 1.969084459366616713e+01 3.101725280976736165e+00 1.542424007184924051e+02 2.011144489223372009e-02 -9.425103409284554257e-01 5.995304176526256024e-02 1.000099532258406754e+00
6.454116204667152690e-02 2.006031303612327221e+01 3.065339624340629232e+00 1.325385574389087253e+02 2.324850729388767967e-02 -9.352626027047084012e-01 6.912928232808049356e-02 1.005213318164030811e+00
7.440562065170081008e-02 2.042488977012621731e+01 3.021472208052838226e+00 1.138812355835127477e+02 2.685588266988944012e-02 -9.265786717101049952e-01 7.968195897532114047e-02 1.012214456897468029e+00
8.574974804748450308e-02 2.078423375132300066e+01 2.969494688982611486e+00 9.782006825971708963e+01 3.100625256591955231e-02 -9.162838111963013121e-01 9.181753711964786568e-02 1.021396224799145491e+00
9.879549455263572644e-02 2.113787459489151033e+01 2.908821753526216192e+00 8.398096204681078802e+01 3.578379199503699259e-02 -9.041663484747611834e-01 1.057734519856236011e-01 1.033117410086390020e+00
1.137981030335596389e-01 2.148520260527679682e+01 2.838968892057680993e+00 7.205256835252143333e+01 4.128783544008245154e-02 -8.899360969100215124e-01 1.218227540814956766e-01 1.047877607754058582e+00
1.310511027866221312e-01 2.182540055252283295e+01 2.759688660136314642e+00 6.177812354681979912e+01 4.765009357183244698e-02 -8.729497672059673974e-01 1.402794514917485580e-01 1.066689531140071923e+00
1.508920525026439807e-01 2.215698414212522493e+01 2.671510845264806644e+00 5.296266494827960258e+01 5.516572465689047189e-02 -8.502838014349136664e-01 1.615046535135394312e-01 1.093659037381193855e+00
1.737091446760691549e-01 2.247458938745918999e+01 2.578916141219688818e+00 4.556060960111396696e+01 6.541260752204830498e-02 -8.449061084107926112e-01 1.859136358385988785e-01 1.155616773257135854e+00
1.999488006755080760e-01 2.278324775213918585e+01 2.479951115316665344e+00 3.931425468169318549e+01 7.289653061321499372e-02 -8.049825934312693221e-01 2.139839655124172735e-01 1.155616773257135854e+00
2.301244050748628145e-01 2.309147756681388586e+01 2.375065303460068389e+00 3.391260248142948797e+01 8.093348368304290052e-02 -7.752266093663005009e-01 2.462648446373083833e-01 1.155616773257135854e+00
2.648263501341207582e-01 2.339849251228339710e+01 2.261471573544544977e+00 2.922840994195249564e+01 8.941281129021660945e-02 -7.408292070198618795e-01 2.833878556309331609e-01 1.155616773257135854e+00
3.047335869522674323e-01 2.370336516477995659e+01 2.136848941818046743e+00 2.515420440028168159e+01 9.816960625171761157e-02 -7.011287303692831374e-01 3.260793182736017037e-01 1.155616773257135854e+00
3.506269092931361131e-01 2.400487822407167471e+01 1.999302284713557309e+00 2.159926886307383853e+01 1.069678405371335961e-01 -6.553543216923164438e-01 3.751745003126705225e-01 1.155616773257135854e+00
4.034042299851350322e-01 2.430132556196134885e+01 1.847451704476998247e+00 1.848750106711722196e+01 1.154805121664876227e-01 -6.026095424243123055e-01 4.316339596575995974e-01 1.155616773257135854e+00
4.640981487809338613e-01 2.459021724393442199e+01 1.680720810783154162e+00 1.575643238953628966e+01 1.232683289954834560e-01 -5.418506486955271262e-01 4.965623379042681251e-01 1.155616773257135854e+00
5.338961553961024675e-01 2.486780192140473744e+01 1.499972669305490003e+00 1.335810635372392774e+01 1.297634167342957001e-01 -4.718553466131493179e-01 5.712299728879368654e-01 1.155616773257135854e+00
6.141638630035464175e-01 2.512822825950072669e+01 1.308808886388770132e+00 1.126350805932605148e+01 1.342815623374153111e-01 -3.911774290168631429e-01 6.570977531191558585e-01 1.155616773257135854e+00
7.064717267521067878e-01 2.536195648358203769e+01 1.116193274027819538e+00 9.474547194114125048e+00 1.361428267940887338e-01 -2.981157260260133834e-01 7.558457003850577172e-01 1.155616773257135854e+00
8.126257700629513359e-01 2.555261508460947084e+01 9.416166523577881309e-01 8.052159950869935301e+00 1.351374016648225207e-01 -1.909636157193553840e-01 8.694058397408448435e-01 1.155616773257135854e+00
9.347029198704224218e-01 2.567136146035520738e+01 8.234735854922587972e-01 7.170497652468027283e+00 1.327132248163939154e-01 -6.672865605467270811e-02 1.000000000000000000e+00 1.155616773257135854e+00
1.065297080129577578e+00 2.567137534422407086e+01 8.234495835085509086e-01 7.170393568937829087e+00 1.327112820803426907e-01 6.670039634630101077e-02 1.130594160259155156e+00 1.155616773257135854e+00
1.187374229937048664e+00 2.555265326121308789e+01 9.415523627570812071e-01 8.051886416492486376e+00 1.351327634428655389e-01 1.909315403766143893e-01 1.244154299614942172e+00 1.155616773257135854e+00
1.293528273247893212e+00 2.536201377270541002e+01 1.116100715043056857e+00 9.474158469512834913e+00 1.361371201878178172e-01 2.980794616115052253e-01 1.342902246880844253e+00 1.155616773257135854e+00
1.385836136996453583e+00 2.512830122718870385e+01 1.308696090789254640e+00 1.126303215831637239e+01 1.342756603691459549e-01 3.911373641010454927e-01 1.428770027112063135e+00 1.155616773257135854e+00
1.466103844603897421e+00 2.486788859525293205e+01 1.499844456846287422e+00 1.335755169207062920e+01 1.297577102671511884e-01 4.718118037962273914e-01 1.503437662095731930e+00 1.155616773257135854e+00
1.535901851219066305e+00 2.459031647546308363e+01 1.680580146298855659e+00 1.575579643591752976e+01 1.232629849499800728e-01 5.418039798558147435e-01 1.568366040342400458e+00 1.155616773257135854e+00
1.596595770014864968e+00 2.430143663488435735e+01 1.847300511072508922e+00 1.848677511352837044e+01 1.154755935360363139e-01 6.025601208569287826e-01 1.624825499687329478e+00 1.155616773257135854e+00
1.649373090706863998e+00 2.400500064099072972e+01 1.999141845338495926e+00 2.159844020112701912e+01 1.069633582495509577e-01 6.553025236452624247e-01 1.673920681726398296e+00 1.155616773257135854e+00
1.695266413047732623e+00 2.370349852562812032e+01 2.136680073198025998e+00 2.515325716394286104e+01 9.816554299135316075e-02 7.010749229460447873e-01 1.716612144369066950e+00 1.155616773257135854e+00
1.735173649865879408e+00 2.339863643734496890e+01 2.261294674000823068e+00 2.922732527846929429e+01 8.940913341884637600e-02 7.407737395888028820e-01 1.753735155362691644e+00 1.155616773257135854e+00
1.769875594925137019e+00 2.309163164042635330e+01 2.374880322758581741e+00 3.391135837851849999e+01 8.093014766540999883e-02 7.751698052816102802e-01 1.786016034487582615e+00 1.155616773257135854e+00
1.800051199324491868e+00 2.278341147444970716e+01 2.479757467762160328e+00 3.931282564214008346e+01 7.289348669505116285e-02 8.049247398124143027e-01 1.814086364161401121e+00 1.155616773257135854e+00
1.826290855323930984e+00 2.247476212743778845e+01 2.578712571348618976e+00 4.555896633683394725e+01 6.540980199285828522e-02 8.448333036524964257e-01 1.838495346486460624e+00 1.155616773257135854e+00
1.849107947497356186e+00 2.215717391117658508e+01 2.671298753061357889e+00 5.296060592273062184e+01 5.516652955701730615e-02 8.502365276200830602e-01 1.859720548508251525e+00 1.093719299327929662e+00
1.868948897213377869e+00 2.182561757392125301e+01 2.759467824649953105e+00 6.177542227889876614e+01 4.765118028988198778e-02 8.728975760225469172e-01 1.878177245918504212e+00 1.066752568388265932e+00
1.886201896966440250e+00 2.148544782517363316e+01 2.838745132422437312e+00 7.204925606984978970e+01 4.128880888282246420e-02 8.898851879527538422e-01 1.894226548014376288e+00 1.047936725338167951e+00
1.901204505447364301e+00 2.113814732971712829e+01 2.908600237743157013e+00 8.397710153053328952e+01 3.578460515363457439e-02 9.041177360105215888e-01 1.908182462880352093e+00 1.033172063060028512e+00
1.914250251952515525e+00 2.078453281787517781e+01 2.969279420646895318e+00 9.781572434792573745e+01 3.100691038598021171e-02 9.162377958615004481e-01 1.920318041024678957e+00 1.021446574331941859e+00
1.925594379348299245e+00 2.042521369700448020e+01 3.021266251944387360e+00 1.138764763794934822e+02 2.685640136811826700e-02 9.265354485777150817e-01 1.930870717671919534e+00 1.012260695754703566e+00
1.935458837953328626e+00 2.006066013548278093e+01 3.065145348557842375e+00 1.325334600633432842e+02 2.324890596329391365e-02 9.352223439455029652e-01 1.940046958234737495e+00 1.005255598489423363e+00
1.944036628044658155e+00 1.969121300397041097e+01 3.101544542643272173e+00 1.542370578600420856e+02 2.011174262982991928e-02 9.424732081502071868e-01 1.948026297854579036e+00 1.000137966367947273e+00
1.951495575950162431e+00 1.931708028277143185e+01 3.131103281187325393e+00 1.795322111574520534e+02 1.738186460431942471e-02 9.484343175302363260e-01 1.954964854045745826e+00 9.966457922003596481e-01
1.957981617607122526e+00 1.893832390141487565e+01 3.154452959397126222e+00 2.090827389745039397e+02 1.500442827198055287e-02 9.532263649966590258e-01 1.960998381168499449e+00 9.945189293362112215e-01
1.963621653830566194e+00 1.855483490870207675e+01 3.172199802348997899e+00 2.437038378128837337e+02 1.293162211545071175e-02 9.569446211440858496e-01 1.966244926492632938e+00 9.934689675623985528e-01
1.968526033155299615e+00 1.816629421346491569e+01 3.184900847679767999e+00 2.844057369773227606e+02 1.112175527465082692e-02 9.596550041111980844e-01 1.970807139817966513e+00 9.931508659293301067e-01
1.972790710828981275e+00 1.777211817895278401e+01 3.193023447152590677e+00 3.324523814218418352e+02 9.538653925346205278e-03 9.613832981849481651e-01 1.974774281839995815e+00 9.931477787409338509e-01
1.976499126197399647e+00 1.737139509951319738e+01 3.196881729681998685e+00 3.894397135831950436e+02 8.151433321146140526e-03 9.620966236268303495e-01 1.978223970554803701e+00 9.929950349651965880e-01
1.979723835213415883e+00 1.696283221550125475e+01 3.196553901980081047e+00 4.573981683033519516e+02 6.934626462335207603e-03 9.616882959155019783e-01 1.981223699872028066e+00 9.922814585804529131e-01
1.982527930009951866e+00 1.654474744803400910e+01 3.191802604481412509e+00 5.389238807208424760e+02 5.868291921503189165e-03 9.600012177565613314e-01 1.983832160147875445e+00 9.908376862822642073e-01
1.984966273311287388e+00 1.611512567761732484e+01 3.182028787206389708e+00 6.373480545272326481e+02 4.937134089066303085e-03 9.569101205932604159e-01 1.986100386474699109e+00 9.888874821628030887e-01
1.987086571834187687e+00 1.567167611158689233e+01 3.166248947350938980e+00 7.569755600448382893e+02 4.127901356451982307e-03 9.523252471161776089e-01 1.988072757193676265e+00 9.868826328421693717e-01
1.988930309680188024e+00 1.521175215888140464e+01 3.143024120809179145e+00 9.034566797886129734e+02 3.426986550700065765e-03 9.459070098567278206e-01 1.989787862166699783e+00 9.850798103384321713e-01
1.990533559981057854e+00 1.473219222739285961e+01 3.110370922834123419e+00 1.084342791723937125e+03 2.822044499798213348e-03 9.370612256779889959e-01 1.991279257795415925e+00 9.838246076671499640e-01
1.991927690677466334e+00 1.422934600353520374e+01 3.065774693861935685e+00 1.309863300701746994e+03 2.303682712462430671e-03 9.255285518171629811e-01 1.992576123559516965e+00 9.842554953898048353e-01
1.993139978239560905e+00 1.369899980500671255e+01 3.006085328547859259e+00 1.594197095350347354e+03 1.861548891231903143e-03 9.089358186174536502e-01 1.993703832919604846e+00 9.872218356437107989e-01
1.994194141337034321e+00 1.313772500554509470e+01 2.929555207781656456e+00 1.957215055906777479e+03 1.496393179955887590e-03 8.953985200650484977e-01 1.994684449754463795e+00 9.997305966130701771e-01
1.995110804900054546e+00 1.253666345054830344e+01 2.828577700643305270e+00 2.430703172956566505e+03 1.163372117825470925e-03 8.672791302953787307e-01 1.995537160045645519e+00 9.997305966130701771e-01
1.995907903650507187e+00 1.188020622851832897e+01 2.694449653844962267e+00 3.063798002198242557e+03 8.792093822546146169e-04 8.314003357464740951e-01 1.996278647255368854e+00 9.997305966130701771e-01
1.996601032998726710e+00 1.115119655261577059e+01 2.511946322878365834e+00 3.928212925208030811e+03 6.392895550527912972e-04 7.809983620856718600e-01 1.996923418742084566e+00 9.997305966130701771e-01
1.997203754171091639e+00 1.032582684554635222e+01 2.259509474609229684e+00 5.136910102822058434e+03 4.397383707739040484e-04 7.083533423418206798e-01 1.997484089600098489e+00 9.997305966130701771e-01
1.997727859538365180e+00 9.371533140065539058e+00 1.909811383668473805e+00 6.871727496034094656e+03 2.778475403134056821e-04 6.014857958705229768e-01 1.997971629476632094e+00 9.997305966130701771e-01
1.998183603335994540e+00 8.248609714761824918e+00 1.442882432018409045e+00 9.440292553831803161e+03 1.528013777542560334e-04 4.469119516596128383e-01 1.998395577195357209e+00 9.997305966130701771e-01
1.998579902290455124e+00 6.930704476233223943e+00 8.950521164109651595e-01 1.346959285792691117e+04 6.643169054836523598e-05 2.538359694911540010e-01 1.998764227385552816e+00 9.997305966130701771e-01
1.998924510076942163e+00 5.465482342089537759e+00 4.146238379224704285e-01 2.078467669249563551e+04 1.994307333533876665e-05 9.157292596982577471e-02 1.999084792768331731e+00 9.997305966130701771e-01
1.999224169021713848e+00 4.000974899323495038e+00 1.372013973142344467e-01 3.767364967412524857e+04 3.640840747892909568e-06 1.825432227750568501e-02 1.999363545275095744e+00 9.997305966130701771e-01
1.999484742017167083e+00 2.665855834213343822e+00 3.058642894419492594e-02 8.747572523336057202e+04 3.495601865658990604e-07 1.799817419865084971e-03 1.999605938759238644e+00 9.997305966130701771e-01
1.999711327230605074e+00 1.494282114796430028e+00 3.562592877842103104e-03 2.906030215653792839e+05 1.225594448940126322e-08 6.340604214581130489e-05 1.999816715701971503e+00 9.997305966130701771e-01
1.999908357850985752e+00 4.744440586479013455e-01 1.044538835246790209e-04 1.831876171384399291e+06 5.700450653586956020e-11 2.951003005724284840e-07 2.000000000000000000e+00 9.997305966130701771e-01
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 9.997305966130701771e-01
